date_key,day_of_week,month,year,quarter,is_holiday
2029-03-07,Wednesday,March,2029,2029Q1,0
2029-03-08,Thursday,March,2029,2029Q1,0
2029-03-09,Friday,March,2029,2029Q1,0
2029-03-10,Saturday,March,2029,2029Q1,1
2029-03-11,Sunday,March,2029,2029Q1,1
2029-03-12,Monday,March,2029,2029Q1,0
2029-03-13,Tuesday,March,2029,2029Q1,0
2029-03-14,Wednesday,March,2029,2029Q1,0
2029-03-15,Thursday,March,2029,2029Q1,0
2029-03-16,Friday,March,2029,2029Q1,0
2029-03-17,Saturday,March,2029,2029Q1,1
2029-03-18,Sunday,March,2029,2029Q1,1
2029-03-19,Monday,March,2029,2029Q1,0
2029-03-20,Tuesday,March,2029,2029Q1,0
2029-03-21,Wednesday,March,2029,2029Q1,0
2029-03-22,Thursday,March,2029,2029Q1,0
2029-03-23,Friday,March,2029,2029Q1,0
2029-03-24,Saturday,March,2029,2029Q1,1
2029-03-25,Sunday,March,2029,2029Q1,1
2029-03-26,Monday,March,2029,2029Q1,0
2029-03-27,Tuesday,March,2029,2029Q1,0
2029-03-28,Wednesday,March,2029,2029Q1,0
2029-03-29,Thursday,March,2029,2029Q1,0
2029-03-30,Friday,March,2029,2029Q1,0
2029-03-31,Saturday,March,2029,2029Q1,1
2029-04-01,Sunday,April,2029,2029Q2,1
2029-04-02,Monday,April,2029,2029Q2,0
2029-04-03,Tuesday,April,2029,2029Q2,0
2029-04-04,Wednesday,April,2029,2029Q2,0
2029-04-05,Thursday,April,2029,2029Q2,0
2029-04-06,Friday,April,2029,2029Q2,0
2029-04-07,Saturday,April,2029,2029Q2,1
2029-04-08,Sunday,April,2029,2029Q2,1
2029-04-09,Monday,April,2029,2029Q2,0
2029-04-10,Tuesday,April,2029,2029Q2,0
2029-04-11,Wednesday,April,2029,2029Q2,0
2029-04-12,Thursday,April,2029,2029Q2,0
2029-04-13,Friday,April,2029,2029Q2,0
2029-04-14,Saturday,April,2029,2029Q2,1
2029-04-15,Sunday,April,2029,2029Q2,1
2029-04-16,Monday,April,2029,2029Q2,0
2029-04-17,Tuesday,April,2029,2029Q2,0
2029-04-18,Wednesday,April,2029,2029Q2,0
2029-04-19,Thursday,April,2029,2029Q2,0
2029-04-20,Friday,April,2029,2029Q2,0
2029-04-21,Saturday,April,2029,2029Q2,1
2029-04-22,Sunday,April,2029,2029Q2,1
2029-04-23,Monday,April,2029,2029Q2,0
2029-04-24,Tuesday,April,2029,2029Q2,0
2029-04-25,Wednesday,April,2029,2029Q2,0
2029-04-26,Thursday,April,2029,2029Q2,0
2029-04-27,Friday,April,2029,2029Q2,0
2029-04-28,Saturday,April,2029,2029Q2,1
2029-04-29,Sunday,April,2029,2029Q2,1
2029-04-30,Monday,April,2029,2029Q2,0
2029-05-01,Tuesday,May,2029,2029Q2,0
2029-05-02,Wednesday,May,2029,2029Q2,0
2029-05-03,Thursday,May,2029,2029Q2,0
2029-05-04,Friday,May,2029,2029Q2,0
2029-05-05,Saturday,May,2029,2029Q2,1
2029-05-06,Sunday,May,2029,2029Q2,1
2029-05-07,Monday,May,2029,2029Q2,0
2029-05-08,Tuesday,May,2029,2029Q2,0
2029-05-09,Wednesday,May,2029,2029Q2,0
2029-05-10,Thursday,May,2029,2029Q2,0
2029-05-11,Friday,May,2029,2029Q2,0
2029-05-12,Saturday,May,2029,2029Q2,1
2029-05-13,Sunday,May,2029,2029Q2,1
2029-05-14,Monday,May,2029,2029Q2,0
2029-05-15,Tuesday,May,2029,2029Q2,0
2029-05-16,Wednesday,May,2029,2029Q2,0
2029-05-17,Thursday,May,2029,2029Q2,0
2029-05-18,Friday,May,2029,2029Q2,0
2029-05-19,Saturday,May,2029,2029Q2,1
2029-05-20,Sunday,May,2029,2029Q2,1
2029-05-21,Monday,May,2029,2029Q2,0
2029-05-22,Tuesday,May,2029,2029Q2,0
2029-05-23,Wednesday,May,2029,2029Q2,0
2029-05-24,Thursday,May,2029,2029Q2,0
2029-05-25,Friday,May,2029,2029Q2,0
2029-05-26,Saturday,May,2029,2029Q2,1
2029-05-27,Sunday,May,2029,2029Q2,1
2029-05-28,Monday,May,2029,2029Q2,0
2029-05-29,Tuesday,May,2029,2029Q2,0
2029-05-30,Wednesday,May,2029,2029Q2,0
2029-05-31,Thursday,May,2029,2029Q2,0
2029-06-01,Friday,June,2029,2029Q2,0
2029-06-02,Saturday,June,2029,2029Q2,1
2029-06-03,Sunday,June,2029,2029Q2,1
2029-06-04,Monday,June,2029,2029Q2,0
2029-06-05,Tuesday,June,2029,2029Q2,0
2029-06-06,Wednesday,June,2029,2029Q2,0
2029-06-07,Thursday,June,2029,2029Q2,0
2029-06-08,Friday,June,2029,2029Q2,0
2029-06-09,Saturday,June,2029,2029Q2,1
2029-06-10,Sunday,June,2029,2029Q2,1
2029-06-11,Monday,June,2029,2029Q2,0
2029-06-12,Tuesday,June,2029,2029Q2,0
2029-06-13,Wednesday,June,2029,2029Q2,0
2029-06-14,Thursday,June,2029,2029Q2,0
2029-06-15,Friday,June,2029,2029Q2,0
2029-06-16,Saturday,June,2029,2029Q2,1
2029-06-17,Sunday,June,2029,2029Q2,1
2029-06-18,Monday,June,2029,2029Q2,0
2029-06-19,Tuesday,June,2029,2029Q2,0
2029-06-20,Wednesday,June,2029,2029Q2,0
2029-06-21,Thursday,June,2029,2029Q2,0
2029-06-22,Friday,June,2029,2029Q2,0
2029-06-23,Saturday,June,2029,2029Q2,1
2029-06-24,Sunday,June,2029,2029Q2,1
2029-06-25,Monday,June,2029,2029Q2,0
2029-06-26,Tuesday,June,2029,2029Q2,0
2029-06-27,Wednesday,June,2029,2029Q2,0
2029-06-28,Thursday,June,2029,2029Q2,0
2029-06-29,Friday,June,2029,2029Q2,0
2029-06-30,Saturday,June,2029,2029Q2,1
2029-07-01,Sunday,July,2029,2029Q3,1
2029-07-02,Monday,July,2029,2029Q3,0
2029-07-03,Tuesday,July,2029,2029Q3,0
2029-07-04,Wednesday,July,2029,2029Q3,0
2029-07-05,Thursday,July,2029,2029Q3,0
2029-07-06,Friday,July,2029,2029Q3,0
2029-07-07,Saturday,July,2029,2029Q3,1
2029-07-08,Sunday,July,2029,2029Q3,1
2029-07-09,Monday,July,2029,2029Q3,0
2029-07-10,Tuesday,July,2029,2029Q3,0
2029-07-11,Wednesday,July,2029,2029Q3,0
2029-07-12,Thursday,July,2029,2029Q3,0
2029-07-13,Friday,July,2029,2029Q3,0
2029-07-14,Saturday,July,2029,2029Q3,1
2029-07-15,Sunday,July,2029,2029Q3,1
2029-07-16,Monday,July,2029,2029Q3,0
2029-07-17,Tuesday,July,2029,2029Q3,0
2029-07-18,Wednesday,July,2029,2029Q3,0
2029-07-19,Thursday,July,2029,2029Q3,0
2029-07-20,Friday,July,2029,2029Q3,0
2029-07-21,Saturday,July,2029,2029Q3,1
2029-07-22,Sunday,July,2029,2029Q3,1
2029-07-23,Monday,July,2029,2029Q3,0
2029-07-24,Tuesday,July,2029,2029Q3,0
2029-07-25,Wednesday,July,2029,2029Q3,0
2029-07-26,Thursday,July,2029,2029Q3,0
2029-07-27,Friday,July,2029,2029Q3,0
2029-07-28,Saturday,July,2029,2029Q3,1
2029-07-29,Sunday,July,2029,2029Q3,1
2029-07-30,Monday,July,2029,2029Q3,0
2029-07-31,Tuesday,July,2029,2029Q3,0
2029-08-01,Wednesday,August,2029,2029Q3,0
2029-08-02,Thursday,August,2029,2029Q3,0
2029-08-03,Friday,August,2029,2029Q3,0
2029-08-04,Saturday,August,2029,2029Q3,1
2029-08-05,Sunday,August,2029,2029Q3,1
2029-08-06,Monday,August,2029,2029Q3,0
2029-08-07,Tuesday,August,2029,2029Q3,0
2029-08-08,Wednesday,August,2029,2029Q3,0
2029-08-09,Thursday,August,2029,2029Q3,0
2029-08-10,Friday,August,2029,2029Q3,0
2029-08-11,Saturday,August,2029,2029Q3,1
2029-08-12,Sunday,August,2029,2029Q3,1
2029-08-13,Monday,August,2029,2029Q3,0
2029-08-14,Tuesday,August,2029,2029Q3,0
2029-08-15,Wednesday,August,2029,2029Q3,0
2029-08-16,Thursday,August,2029,2029Q3,0
2029-08-17,Friday,August,2029,2029Q3,0
2029-08-18,Saturday,August,2029,2029Q3,1
2029-08-19,Sunday,August,2029,2029Q3,1
2029-08-20,Monday,August,2029,2029Q3,0
2029-08-21,Tuesday,August,2029,2029Q3,0
2029-08-22,Wednesday,August,2029,2029Q3,0
2029-08-23,Thursday,August,2029,2029Q3,0
2029-08-24,Friday,August,2029,2029Q3,0
2029-08-25,Saturday,August,2029,2029Q3,1
2029-08-26,Sunday,August,2029,2029Q3,1
2029-08-27,Monday,August,2029,2029Q3,0
2029-08-28,Tuesday,August,2029,2029Q3,0
2029-08-29,Wednesday,August,2029,2029Q3,0
2029-08-30,Thursday,August,2029,2029Q3,0
2029-08-31,Friday,August,2029,2029Q3,0
2029-09-01,Saturday,September,2029,2029Q3,1
2029-09-02,Sunday,September,2029,2029Q3,1
2029-09-03,Monday,September,2029,2029Q3,0
2029-09-04,Tuesday,September,2029,2029Q3,0
2029-09-05,Wednesday,September,2029,2029Q3,0
2029-09-06,Thursday,September,2029,2029Q3,0
2029-09-07,Friday,September,2029,2029Q3,0
2029-09-08,Saturday,September,2029,2029Q3,1
2029-09-09,Sunday,September,2029,2029Q3,1
2029-09-10,Monday,September,2029,2029Q3,0
2029-09-11,Tuesday,September,2029,2029Q3,0
2029-09-12,Wednesday,September,2029,2029Q3,0
2029-09-13,Thursday,September,2029,2029Q3,0
2029-09-14,Friday,September,2029,2029Q3,0
2029-09-15,Saturday,September,2029,2029Q3,1
2029-09-16,Sunday,September,2029,2029Q3,1
2029-09-17,Monday,September,2029,2029Q3,0
2029-09-18,Tuesday,September,2029,2029Q3,0
2029-09-19,Wednesday,September,2029,2029Q3,0
2029-09-20,Thursday,September,2029,2029Q3,0
2029-09-21,Friday,September,2029,2029Q3,0
2029-09-22,Saturday,September,2029,2029Q3,1
2029-09-23,Sunday,September,2029,2029Q3,1
2029-09-24,Monday,September,2029,2029Q3,0
2029-09-25,Tuesday,September,2029,2029Q3,0
2029-09-26,Wednesday,September,2029,2029Q3,0
2029-09-27,Thursday,September,2029,2029Q3,0
2029-09-28,Friday,September,2029,2029Q3,0
2029-09-29,Saturday,September,2029,2029Q3,1
2029-09-30,Sunday,September,2029,2029Q3,1
2029-10-01,Monday,October,2029,2029Q4,0
2029-10-02,Tuesday,October,2029,2029Q4,0
2029-10-03,Wednesday,October,2029,2029Q4,0
2029-10-04,Thursday,October,2029,2029Q4,0
2029-10-05,Friday,October,2029,2029Q4,0
2029-10-06,Saturday,October,2029,2029Q4,1
2029-10-07,Sunday,October,2029,2029Q4,1
2029-10-08,Monday,October,2029,2029Q4,0
2029-10-09,Tuesday,October,2029,2029Q4,0
2029-10-10,Wednesday,October,2029,2029Q4,0
2029-10-11,Thursday,October,2029,2029Q4,0
2029-10-12,Friday,October,2029,2029Q4,0
2029-10-13,Saturday,October,2029,2029Q4,1
2029-10-14,Sunday,October,2029,2029Q4,1
2029-10-15,Monday,October,2029,2029Q4,0
2029-10-16,Tuesday,October,2029,2029Q4,0
2029-10-17,Wednesday,October,2029,2029Q4,0
2029-10-18,Thursday,October,2029,2029Q4,0
2029-10-19,Friday,October,2029,2029Q4,0
2029-10-20,Saturday,October,2029,2029Q4,1
2029-10-21,Sunday,October,2029,2029Q4,1
2029-10-22,Monday,October,2029,2029Q4,0
2029-10-23,Tuesday,October,2029,2029Q4,0
2029-10-24,Wednesday,October,2029,2029Q4,0
2029-10-25,Thursday,October,2029,2029Q4,0
2029-10-26,Friday,October,2029,2029Q4,0
2029-10-27,Saturday,October,2029,2029Q4,1
2029-10-28,Sunday,October,2029,2029Q4,1
2029-10-29,Monday,October,2029,2029Q4,0
2029-10-30,Tuesday,October,2029,2029Q4,0
2029-10-31,Wednesday,October,2029,2029Q4,0
2029-11-01,Thursday,November,2029,2029Q4,0
2029-11-02,Friday,November,2029,2029Q4,0
2029-11-03,Saturday,November,2029,2029Q4,1
2029-11-04,Sunday,November,2029,2029Q4,1
2029-11-05,Monday,November,2029,2029Q4,0
2029-11-06,Tuesday,November,2029,2029Q4,0
2029-11-07,Wednesday,November,2029,2029Q4,0
2029-11-08,Thursday,November,2029,2029Q4,0
2029-11-09,Friday,November,2029,2029Q4,0
2029-11-10,Saturday,November,2029,2029Q4,1
2029-11-11,Sunday,November,2029,2029Q4,1
2029-11-12,Monday,November,2029,2029Q4,0
2029-11-13,Tuesday,November,2029,2029Q4,0
2029-11-14,Wednesday,November,2029,2029Q4,0
2029-11-15,Thursday,November,2029,2029Q4,0
2029-11-16,Friday,November,2029,2029Q4,0
2029-11-17,Saturday,November,2029,2029Q4,1
2029-11-18,Sunday,November,2029,2029Q4,1
2029-11-19,Monday,November,2029,2029Q4,0
2029-11-20,Tuesday,November,2029,2029Q4,0
2029-11-21,Wednesday,November,2029,2029Q4,0
2029-11-22,Thursday,November,2029,2029Q4,0
2029-11-23,Friday,November,2029,2029Q4,0
2029-11-24,Saturday,November,2029,2029Q4,1
2029-11-25,Sunday,November,2029,2029Q4,1
2029-11-26,Monday,November,2029,2029Q4,0
2029-11-27,Tuesday,November,2029,2029Q4,0
2029-11-28,Wednesday,November,2029,2029Q4,0
2029-11-29,Thursday,November,2029,2029Q4,0
2029-11-30,Friday,November,2029,2029Q4,0
2029-12-01,Saturday,December,2029,2029Q4,1
2029-12-02,Sunday,December,2029,2029Q4,1
2029-12-03,Monday,December,2029,2029Q4,0
2029-12-04,Tuesday,December,2029,2029Q4,0
2029-12-05,Wednesday,December,2029,2029Q4,0
2029-12-06,Thursday,December,2029,2029Q4,0
2029-12-07,Friday,December,2029,2029Q4,0
2029-12-08,Saturday,December,2029,2029Q4,1
2029-12-09,Sunday,December,2029,2029Q4,1
2029-12-10,Monday,December,2029,2029Q4,0
2029-12-11,Tuesday,December,2029,2029Q4,0
2029-12-12,Wednesday,December,2029,2029Q4,0
2029-12-13,Thursday,December,2029,2029Q4,0
2029-12-14,Friday,December,2029,2029Q4,0
2029-12-15,Saturday,December,2029,2029Q4,1
2029-12-16,Sunday,December,2029,2029Q4,1
2029-12-17,Monday,December,2029,2029Q4,0
2029-12-18,Tuesday,December,2029,2029Q4,0
2029-12-19,Wednesday,December,2029,2029Q4,0
2029-12-20,Thursday,December,2029,2029Q4,0
2029-12-21,Friday,December,2029,2029Q4,0
2029-12-22,Saturday,December,2029,2029Q4,1
2029-12-23,Sunday,December,2029,2029Q4,1
2029-12-24,Monday,December,2029,2029Q4,0
2029-12-25,Tuesday,December,2029,2029Q4,0
2029-12-26,Wednesday,December,2029,2029Q4,0
2029-12-27,Thursday,December,2029,2029Q4,0
2029-12-28,Friday,December,2029,2029Q4,0
2029-12-29,Saturday,December,2029,2029Q4,1
2029-12-30,Sunday,December,2029,2029Q4,1
2029-12-31,Monday,December,2029,2029Q4,0
2030-01-01,Tuesday,January,2030,2030Q1,0
2030-01-02,Wednesday,January,2030,2030Q1,0
2030-01-03,Thursday,January,2030,2030Q1,0
2030-01-04,Friday,January,2030,2030Q1,0
2030-01-05,Saturday,January,2030,2030Q1,1
2030-01-06,Sunday,January,2030,2030Q1,1
2030-01-07,Monday,January,2030,2030Q1,0
2030-01-08,Tuesday,January,2030,2030Q1,0
2030-01-09,Wednesday,January,2030,2030Q1,0
2030-01-10,Thursday,January,2030,2030Q1,0
2030-01-11,Friday,January,2030,2030Q1,0
2030-01-12,Saturday,January,2030,2030Q1,1
2030-01-13,Sunday,January,2030,2030Q1,1
2030-01-14,Monday,January,2030,2030Q1,0
2030-01-15,Tuesday,January,2030,2030Q1,0
2030-01-16,Wednesday,January,2030,2030Q1,0
2030-01-17,Thursday,January,2030,2030Q1,0
2030-01-18,Friday,January,2030,2030Q1,0
2030-01-19,Saturday,January,2030,2030Q1,1
2030-01-20,Sunday,January,2030,2030Q1,1
2030-01-21,Monday,January,2030,2030Q1,0
2030-01-22,Tuesday,January,2030,2030Q1,0
2030-01-23,Wednesday,January,2030,2030Q1,0
2030-01-24,Thursday,January,2030,2030Q1,0
2030-01-25,Friday,January,2030,2030Q1,0
2030-01-26,Saturday,January,2030,2030Q1,1
2030-01-27,Sunday,January,2030,2030Q1,1
2030-01-28,Monday,January,2030,2030Q1,0
2030-01-29,Tuesday,January,2030,2030Q1,0
2030-01-30,Wednesday,January,2030,2030Q1,0
2030-01-31,Thursday,January,2030,2030Q1,0
2030-02-01,Friday,February,2030,2030Q1,0
2030-02-02,Saturday,February,2030,2030Q1,1
2030-02-03,Sunday,February,2030,2030Q1,1
2030-02-04,Monday,February,2030,2030Q1,0
2030-02-05,Tuesday,February,2030,2030Q1,0
2030-02-06,Wednesday,February,2030,2030Q1,0
2030-02-07,Thursday,February,2030,2030Q1,0
2030-02-08,Friday,February,2030,2030Q1,0
2030-02-09,Saturday,February,2030,2030Q1,1
2030-02-10,Sunday,February,2030,2030Q1,1
2030-02-11,Monday,February,2030,2030Q1,0
2030-02-12,Tuesday,February,2030,2030Q1,0
2030-02-13,Wednesday,February,2030,2030Q1,0
2030-02-14,Thursday,February,2030,2030Q1,0
2030-02-15,Friday,February,2030,2030Q1,0
2030-02-16,Saturday,February,2030,2030Q1,1
2030-02-17,Sunday,February,2030,2030Q1,1
2030-02-18,Monday,February,2030,2030Q1,0
2030-02-19,Tuesday,February,2030,2030Q1,0
2030-02-20,Wednesday,February,2030,2030Q1,0
2030-02-21,Thursday,February,2030,2030Q1,0
2030-02-22,Friday,February,2030,2030Q1,0
2030-02-23,Saturday,February,2030,2030Q1,1
2030-02-24,Sunday,February,2030,2030Q1,1
2030-02-25,Monday,February,2030,2030Q1,0
2030-02-26,Tuesday,February,2030,2030Q1,0
2030-02-27,Wednesday,February,2030,2030Q1,0
2030-02-28,Thursday,February,2030,2030Q1,0
2030-03-01,Friday,March,2030,2030Q1,0
2030-03-02,Saturday,March,2030,2030Q1,1
2030-03-03,Sunday,March,2030,2030Q1,1
2030-03-04,Monday,March,2030,2030Q1,0
2030-03-05,Tuesday,March,2030,2030Q1,0
2030-03-06,Wednesday,March,2030,2030Q1,0
2030-03-07,Thursday,March,2030,2030Q1,0
2030-03-08,Friday,March,2030,2030Q1,0
2030-03-09,Saturday,March,2030,2030Q1,1
2030-03-10,Sunday,March,2030,2030Q1,1
2030-03-11,Monday,March,2030,2030Q1,0
2030-03-12,Tuesday,March,2030,2030Q1,0
2030-03-13,Wednesday,March,2030,2030Q1,0
2030-03-14,Thursday,March,2030,2030Q1,0
2030-03-15,Friday,March,2030,2030Q1,0
2030-03-16,Saturday,March,2030,2030Q1,1
2030-03-17,Sunday,March,2030,2030Q1,1
2030-03-18,Monday,March,2030,2030Q1,0
2030-03-19,Tuesday,March,2030,2030Q1,0
2030-03-20,Wednesday,March,2030,2030Q1,0
2030-03-21,Thursday,March,2030,2030Q1,0
2030-03-22,Friday,March,2030,2030Q1,0
2030-03-23,Saturday,March,2030,2030Q1,1
2030-03-24,Sunday,March,2030,2030Q1,1
2030-03-25,Monday,March,2030,2030Q1,0
2030-03-26,Tuesday,March,2030,2030Q1,0
2030-03-27,Wednesday,March,2030,2030Q1,0
2030-03-28,Thursday,March,2030,2030Q1,0
2030-03-29,Friday,March,2030,2030Q1,0
2030-03-30,Saturday,March,2030,2030Q1,1
2030-03-31,Sunday,March,2030,2030Q1,1
2030-04-01,Monday,April,2030,2030Q2,0
2030-04-02,Tuesday,April,2030,2030Q2,0
2030-04-03,Wednesday,April,2030,2030Q2,0
2030-04-04,Thursday,April,2030,2030Q2,0
2030-04-05,Friday,April,2030,2030Q2,0
2030-04-06,Saturday,April,2030,2030Q2,1
2030-04-07,Sunday,April,2030,2030Q2,1
2030-04-08,Monday,April,2030,2030Q2,0
2030-04-09,Tuesday,April,2030,2030Q2,0
2030-04-10,Wednesday,April,2030,2030Q2,0
2030-04-11,Thursday,April,2030,2030Q2,0
2030-04-12,Friday,April,2030,2030Q2,0
2030-04-13,Saturday,April,2030,2030Q2,1
2030-04-14,Sunday,April,2030,2030Q2,1
2030-04-15,Monday,April,2030,2030Q2,0
2030-04-16,Tuesday,April,2030,2030Q2,0
2030-04-17,Wednesday,April,2030,2030Q2,0
2030-04-18,Thursday,April,2030,2030Q2,0
2030-04-19,Friday,April,2030,2030Q2,0
2030-04-20,Saturday,April,2030,2030Q2,1
2030-04-21,Sunday,April,2030,2030Q2,1
2030-04-22,Monday,April,2030,2030Q2,0
2030-04-23,Tuesday,April,2030,2030Q2,0
2030-04-24,Wednesday,April,2030,2030Q2,0
2030-04-25,Thursday,April,2030,2030Q2,0
2030-04-26,Friday,April,2030,2030Q2,0
2030-04-27,Saturday,April,2030,2030Q2,1
2030-04-28,Sunday,April,2030,2030Q2,1
2030-04-29,Monday,April,2030,2030Q2,0
2030-04-30,Tuesday,April,2030,2030Q2,0
2030-05-01,Wednesday,May,2030,2030Q2,0
2030-05-02,Thursday,May,2030,2030Q2,0
2030-05-03,Friday,May,2030,2030Q2,0
2030-05-04,Saturday,May,2030,2030Q2,1
2030-05-05,Sunday,May,2030,2030Q2,1
2030-05-06,Monday,May,2030,2030Q2,0
2030-05-07,Tuesday,May,2030,2030Q2,0
2030-05-08,Wednesday,May,2030,2030Q2,0
2030-05-09,Thursday,May,2030,2030Q2,0
2030-05-10,Friday,May,2030,2030Q2,0
2030-05-11,Saturday,May,2030,2030Q2,1
2030-05-12,Sunday,May,2030,2030Q2,1
2030-05-13,Monday,May,2030,2030Q2,0
2030-05-14,Tuesday,May,2030,2030Q2,0
2030-05-15,Wednesday,May,2030,2030Q2,0
2030-05-16,Thursday,May,2030,2030Q2,0
2030-05-17,Friday,May,2030,2030Q2,0
2030-05-18,Saturday,May,2030,2030Q2,1
2030-05-19,Sunday,May,2030,2030Q2,1
2030-05-20,Monday,May,2030,2030Q2,0
2030-05-21,Tuesday,May,2030,2030Q2,0
2030-05-22,Wednesday,May,2030,2030Q2,0
2030-05-23,Thursday,May,2030,2030Q2,0
2030-05-24,Friday,May,2030,2030Q2,0
2030-05-25,Saturday,May,2030,2030Q2,1
2030-05-26,Sunday,May,2030,2030Q2,1
2030-05-27,Monday,May,2030,2030Q2,0
2030-05-28,Tuesday,May,2030,2030Q2,0
2030-05-29,Wednesday,May,2030,2030Q2,0
2030-05-30,Thursday,May,2030,2030Q2,0
2030-05-31,Friday,May,2030,2030Q2,0
2030-06-01,Saturday,June,2030,2030Q2,1
2030-06-02,Sunday,June,2030,2030Q2,1
2030-06-03,Monday,June,2030,2030Q2,0
2030-06-04,Tuesday,June,2030,2030Q2,0
2030-06-05,Wednesday,June,2030,2030Q2,0
2030-06-06,Thursday,June,2030,2030Q2,0
2030-06-07,Friday,June,2030,2030Q2,0
2030-06-08,Saturday,June,2030,2030Q2,1
2030-06-09,Sunday,June,2030,2030Q2,1
2030-06-10,Monday,June,2030,2030Q2,0
2030-06-11,Tuesday,June,2030,2030Q2,0
2030-06-12,Wednesday,June,2030,2030Q2,0
2030-06-13,Thursday,June,2030,2030Q2,0
2030-06-14,Friday,June,2030,2030Q2,0
2030-06-15,Saturday,June,2030,2030Q2,1
2030-06-16,Sunday,June,2030,2030Q2,1
2030-06-17,Monday,June,2030,2030Q2,0
2030-06-18,Tuesday,June,2030,2030Q2,0
2030-06-19,Wednesday,June,2030,2030Q2,0
2030-06-20,Thursday,June,2030,2030Q2,0
2030-06-21,Friday,June,2030,2030Q2,0
2030-06-22,Saturday,June,2030,2030Q2,1
2030-06-23,Sunday,June,2030,2030Q2,1
2030-06-24,Monday,June,2030,2030Q2,0
2030-06-25,Tuesday,June,2030,2030Q2,0
2030-06-26,Wednesday,June,2030,2030Q2,0
2030-06-27,Thursday,June,2030,2030Q2,0
2030-06-28,Friday,June,2030,2030Q2,0
2030-06-29,Saturday,June,2030,2030Q2,1
2030-06-30,Sunday,June,2030,2030Q2,1
2030-07-01,Monday,July,2030,2030Q3,0
2030-07-02,Tuesday,July,2030,2030Q3,0
2030-07-03,Wednesday,July,2030,2030Q3,0
2030-07-04,Thursday,July,2030,2030Q3,0
2030-07-05,Friday,July,2030,2030Q3,0
2030-07-06,Saturday,July,2030,2030Q3,1
2030-07-07,Sunday,July,2030,2030Q3,1
2030-07-08,Monday,July,2030,2030Q3,0
2030-07-09,Tuesday,July,2030,2030Q3,0
2030-07-10,Wednesday,July,2030,2030Q3,0
2030-07-11,Thursday,July,2030,2030Q3,0
2030-07-12,Friday,July,2030,2030Q3,0
2030-07-13,Saturday,July,2030,2030Q3,1
2030-07-14,Sunday,July,2030,2030Q3,1
2030-07-15,Monday,July,2030,2030Q3,0
2030-07-16,Tuesday,July,2030,2030Q3,0
2030-07-17,Wednesday,July,2030,2030Q3,0
2030-07-18,Thursday,July,2030,2030Q3,0
2030-07-19,Friday,July,2030,2030Q3,0
2030-07-20,Saturday,July,2030,2030Q3,1
2030-07-21,Sunday,July,2030,2030Q3,1
2030-07-22,Monday,July,2030,2030Q3,0
2030-07-23,Tuesday,July,2030,2030Q3,0
2030-07-24,Wednesday,July,2030,2030Q3,0
2030-07-25,Thursday,July,2030,2030Q3,0
2030-07-26,Friday,July,2030,2030Q3,0
2030-07-27,Saturday,July,2030,2030Q3,1
2030-07-28,Sunday,July,2030,2030Q3,1
2030-07-29,Monday,July,2030,2030Q3,0
2030-07-30,Tuesday,July,2030,2030Q3,0
2030-07-31,Wednesday,July,2030,2030Q3,0
2030-08-01,Thursday,August,2030,2030Q3,0
2030-08-02,Friday,August,2030,2030Q3,0
2030-08-03,Saturday,August,2030,2030Q3,1
2030-08-04,Sunday,August,2030,2030Q3,1
2030-08-05,Monday,August,2030,2030Q3,0
2030-08-06,Tuesday,August,2030,2030Q3,0
2030-08-07,Wednesday,August,2030,2030Q3,0
2030-08-08,Thursday,August,2030,2030Q3,0
2030-08-09,Friday,August,2030,2030Q3,0
2030-08-10,Saturday,August,2030,2030Q3,1
2030-08-11,Sunday,August,2030,2030Q3,1
2030-08-12,Monday,August,2030,2030Q3,0
2030-08-13,Tuesday,August,2030,2030Q3,0
2030-08-14,Wednesday,August,2030,2030Q3,0
2030-08-15,Thursday,August,2030,2030Q3,0
2030-08-16,Friday,August,2030,2030Q3,0
2030-08-17,Saturday,August,2030,2030Q3,1
2030-08-18,Sunday,August,2030,2030Q3,1
2030-08-19,Monday,August,2030,2030Q3,0
2030-08-20,Tuesday,August,2030,2030Q3,0
2030-08-21,Wednesday,August,2030,2030Q3,0
2030-08-22,Thursday,August,2030,2030Q3,0
2030-08-23,Friday,August,2030,2030Q3,0
2030-08-24,Saturday,August,2030,2030Q3,1
2030-08-25,Sunday,August,2030,2030Q3,1
2030-08-26,Monday,August,2030,2030Q3,0
2030-08-27,Tuesday,August,2030,2030Q3,0
2030-08-28,Wednesday,August,2030,2030Q3,0
2030-08-29,Thursday,August,2030,2030Q3,0
2030-08-30,Friday,August,2030,2030Q3,0
2030-08-31,Saturday,August,2030,2030Q3,1
2030-09-01,Sunday,September,2030,2030Q3,1
2030-09-02,Monday,September,2030,2030Q3,0
2030-09-03,Tuesday,September,2030,2030Q3,0
2030-09-04,Wednesday,September,2030,2030Q3,0
2030-09-05,Thursday,September,2030,2030Q3,0
2030-09-06,Friday,September,2030,2030Q3,0
2030-09-07,Saturday,September,2030,2030Q3,1
2030-09-08,Sunday,September,2030,2030Q3,1
2030-09-09,Monday,September,2030,2030Q3,0
2030-09-10,Tuesday,September,2030,2030Q3,0
2030-09-11,Wednesday,September,2030,2030Q3,0
2030-09-12,Thursday,September,2030,2030Q3,0
2030-09-13,Friday,September,2030,2030Q3,0
2030-09-14,Saturday,September,2030,2030Q3,1
2030-09-15,Sunday,September,2030,2030Q3,1
2030-09-16,Monday,September,2030,2030Q3,0
