invoice_no,category,item,quantity,price,location_id,customer_id,invoice_date,payment_id
104370,Skin Care,Moisturizer,1,75.42,16,865,2024-03-01,7
104371,Hair Care,Hair Oil,2,24.69,53,273,2024-10-31,4
104372,Skin Care,Moisturizer,4,28.57,52,689,2023-09-12,8
104373,Skin Care,Sunscreen,3,81.62,2,761,2023-12-10,8
104374,Body Care and Hygiene,Deodorant,3,9.63,18,393,2020-07-25,7
104375,Hair Care,Shampoo,1,34.29,25,871,2020-03-27,2
104376,Skin Care,Face Wash,3,50.14,40,334,2021-04-05,9
104377,Oral Care,Toothpaste,2,9.96,44,672,2022-12-27,8
104378,Body Care and Hygiene,Deodorant,1,13.2,16,130,2020-09-23,7
104379,Body Care and Hygiene,Hand Sanitizer,4,16.45,53,786,2023-03-23,2
104380,Skin Care,Sunscreen,3,30.32,29,709,2024-06-03,1
104381,Body Care and Hygiene,Body Lotion,2,22.85,49,716,2020-02-06,8
104382,Hair Care,Hair Oil,2,31.45,50,284,2024-03-22,4
104383,Oral Care,Toothpaste,3,17.02,21,766,2021-08-01,5
104384,Body Care and Hygiene,Deodorant,3,12.06,39,9,2021-08-09,1
104385,Body Care and Hygiene,Deodorant,4,18.36,16,87,2023-08-10,2
104386,Body Care and Hygiene,Deodorant,2,24.1,22,188,2021-11-21,6
104387,Skin Care,Lip Balm,1,23.2,55,836,2025-02-01,8
104388,Body Care and Hygiene,Hand Sanitizer,2,26.13,58,56,2022-11-07,1
104389,Skin Care,Sunscreen,3,83.4,46,906,2021-10-03,7
104390,Hair Care,Conditioner,3,12.85,33,261,2025-01-10,2
104391,Oral Care,Mouthwash,4,3.3,37,689,2021-08-14,5
104392,Hair Care,Shampoo,4,46.8,19,589,2020-07-12,9
104393,Hair Care,Hair Oil,2,31.51,58,530,2020-08-28,10
104394,Oral Care,Toothpaste,3,16.19,16,145,2023-06-30,9
104395,Skin Care,Moisturizer,4,60.11,16,772,2021-12-06,5
104396,Hair Care,Hair Oil,3,11.72,47,131,2023-11-08,6
104397,Skin Care,Moisturizer,3,43.78,56,284,2021-01-06,7
104398,Hair Care,Hair Oil,4,36.68,13,903,2024-07-31,9
104399,Body Care and Hygiene,Hand Sanitizer,1,22.12,19,483,2023-09-27,5
104400,Hair Care,Shampoo,2,39.66,18,517,2023-02-07,9
104401,Oral Care,Toothpaste,2,4.18,38,586,2021-02-23,2
104402,Body Care and Hygiene,Body Lotion,3,23.2,50,382,2020-03-29,8
104403,Hair Care,Conditioner,4,49.35,48,644,2021-12-05,9
104404,Skin Care,Lip Balm,1,48.29,51,399,2020-08-27,8
104405,Hair Care,Hair Oil,3,29.73,50,970,2022-11-04,2
104406,Body Care and Hygiene,Body Lotion,3,27.49,52,547,2021-02-05,1
104407,Oral Care,Mouthwash,1,2.25,48,724,2024-05-24,3
104408,Skin Care,Sunscreen,4,60.9,26,516,2024-08-03,1
104409,Body Care and Hygiene,Body Lotion,3,15.0,27,966,2023-11-10,4
104410,Hair Care,Shampoo,1,48.33,55,349,2024-10-16,1
104411,Hair Care,Shampoo,2,22.12,32,80,2023-05-09,8
104412,Body Care and Hygiene,Body Lotion,2,8.48,24,578,2020-11-18,3
104413,Skin Care,Lip Balm,2,23.79,3,415,2024-06-20,6
104414,Oral Care,Toothpaste,4,5.9,59,681,2024-12-13,10
104415,Skin Care,Face Wash,4,53.9,25,682,2023-08-05,6
104416,Oral Care,Toothpaste,4,14.32,53,600,2024-04-12,5
104417,Hair Care,Hair Oil,2,23.42,29,170,2022-11-23,8
104418,Oral Care,Mouthwash,3,6.38,40,613,2023-10-15,9
104419,Skin Care,Sunscreen,1,28.56,14,716,2023-12-22,7
104420,Oral Care,Mouthwash,4,9.25,20,883,2024-07-06,2
104421,Body Care and Hygiene,Deodorant,1,8.71,39,955,2022-12-27,5
104422,Hair Care,Conditioner,3,26.42,37,824,2020-03-09,9
104423,Body Care and Hygiene,Hand Sanitizer,2,27.24,12,311,2020-01-01,10
104424,Skin Care,Face Wash,4,84.71,12,419,2021-06-23,7
104425,Body Care and Hygiene,Hand Sanitizer,3,17.86,15,61,2021-10-28,10
104426,Skin Care,Lip Balm,2,35.86,8,798,2024-05-07,2
104427,Skin Care,Face Wash,2,82.71,3,7,2024-06-24,5
104428,Hair Care,Shampoo,3,19.84,24,409,2023-03-26,9
104429,Hair Care,Conditioner,3,30.53,20,781,2020-11-30,4
104430,Hair Care,Shampoo,4,8.88,18,859,2024-05-24,4
104431,Skin Care,Lip Balm,1,24.5,58,895,2021-08-22,7
104432,Hair Care,Shampoo,1,17.25,50,251,2021-01-16,9
104433,Skin Care,Lip Balm,2,50.79,22,49,2021-04-27,7
104434,Hair Care,Shampoo,3,45.76,49,499,2021-01-12,3
104435,Skin Care,Sunscreen,1,70.37,6,212,2023-05-19,4
104436,Body Care and Hygiene,Hand Sanitizer,4,21.09,29,462,2020-09-25,7
104437,Body Care and Hygiene,Hand Sanitizer,2,12.18,5,99,2024-10-09,4
104438,Hair Care,Shampoo,2,48.86,28,468,2024-08-01,10
104439,Skin Care,Sunscreen,4,26.36,56,969,2023-05-01,4
104440,Body Care and Hygiene,Deodorant,2,10.67,57,946,2022-10-18,6
104441,Hair Care,Shampoo,4,10.29,5,782,2020-04-01,9
104442,Skin Care,Moisturizer,2,34.55,54,21,2022-01-11,2
104443,Hair Care,Hair Oil,4,19.65,20,271,2024-04-02,3
104444,Body Care and Hygiene,Hand Sanitizer,3,26.46,14,577,2023-12-06,1
104445,Skin Care,Face Wash,2,38.01,28,807,2022-03-16,9
104446,Skin Care,Moisturizer,4,43.86,6,113,2023-05-24,8
104447,Body Care and Hygiene,Hand Sanitizer,3,9.59,5,231,2020-10-16,10
104448,Body Care and Hygiene,Hand Sanitizer,1,7.64,15,65,2021-04-08,10
104449,Hair Care,Conditioner,3,7.86,52,73,2020-07-10,9
104450,Oral Care,Mouthwash,1,7.62,59,844,2021-02-16,9
104451,Body Care and Hygiene,Hand Sanitizer,2,12.95,56,24,2022-06-13,8
104452,Hair Care,Shampoo,1,19.52,4,926,2021-11-17,1
104453,Skin Care,Moisturizer,1,83.64,14,425,2023-10-17,1
104454,Body Care and Hygiene,Deodorant,1,20.48,11,489,2020-07-26,10
104455,Body Care and Hygiene,Hand Sanitizer,1,29.14,49,132,2023-08-15,3
104456,Oral Care,Toothpaste,2,11.36,46,315,2020-05-25,6
104457,Hair Care,Hair Oil,2,22.03,7,629,2024-01-11,7
104458,Skin Care,Sunscreen,4,78.75,40,535,2020-10-26,9
104459,Hair Care,Conditioner,4,25.79,1,470,2022-01-28,8
104460,Skin Care,Moisturizer,1,22.51,47,365,2024-12-01,10
104461,Body Care and Hygiene,Hand Sanitizer,4,15.63,22,847,2022-08-02,10
104462,Skin Care,Lip Balm,4,93.64,33,831,2024-05-08,6
104463,Hair Care,Hair Oil,1,29.09,47,150,2024-11-14,8
104464,Skin Care,Face Wash,4,76.12,56,403,2022-10-07,10
104465,Skin Care,Face Wash,2,73.34,2,434,2024-07-07,6
104466,Skin Care,Lip Balm,3,90.38,16,61,2023-09-25,4
104467,Skin Care,Face Wash,2,96.51,21,659,2021-06-30,8
104468,Oral Care,Toothpaste,4,6.71,7,987,2022-08-22,8
104469,Skin Care,Lip Balm,1,89.24,34,120,2021-08-31,3
104470,Skin Care,Sunscreen,3,42.38,18,626,2023-08-10,2
104471,Body Care and Hygiene,Deodorant,2,17.28,2,460,2024-12-08,9
104472,Oral Care,Toothpaste,3,4.25,2,651,2024-03-26,5
104473,Hair Care,Hair Oil,2,46.54,4,195,2020-02-28,4
104474,Body Care and Hygiene,Hand Sanitizer,4,27.41,4,620,2021-10-24,8
104475,Hair Care,Shampoo,1,29.24,9,263,2020-08-25,10
104476,Hair Care,Hair Oil,2,30.5,54,6,2022-06-02,3
104477,Hair Care,Shampoo,3,12.24,5,811,2024-04-15,8
104478,Hair Care,Shampoo,3,16.54,26,433,2022-03-22,4
104479,Oral Care,Toothpaste,2,7.37,52,514,2020-06-24,3
104480,Skin Care,Moisturizer,1,13.41,44,116,2020-07-24,8
104481,Hair Care,Conditioner,3,16.32,57,989,2021-08-16,10
104482,Hair Care,Hair Oil,4,35.91,11,592,2023-08-14,8
104483,Hair Care,Conditioner,2,35.61,49,475,2024-01-18,4
104484,Skin Care,Face Wash,2,10.75,50,606,2023-01-16,5
104485,Hair Care,Hair Oil,3,17.64,41,373,2022-07-20,7
104486,Skin Care,Sunscreen,1,27.26,53,141,2021-04-11,8
104487,Skin Care,Face Wash,2,53.58,16,252,2024-02-04,9
104488,Skin Care,Lip Balm,3,38.45,3,883,2023-06-06,5
104489,Skin Care,Sunscreen,1,52.38,46,44,2024-03-11,7
104490,Body Care and Hygiene,Hand Sanitizer,2,19.97,38,955,2023-07-28,8
104491,Skin Care,Sunscreen,1,24.83,52,230,2022-04-09,6
104492,Skin Care,Sunscreen,3,22.5,16,644,2024-05-19,4
104493,Oral Care,Toothpaste,3,7.26,59,839,2024-04-13,7
104494,Body Care and Hygiene,Body Lotion,2,13.61,31,203,2021-11-24,9
104495,Hair Care,Shampoo,4,26.17,60,156,2024-07-07,8
104496,Skin Care,Face Wash,4,84.85,5,201,2020-07-02,9
104497,Body Care and Hygiene,Hand Sanitizer,2,28.4,11,897,2023-08-29,8
104498,Body Care and Hygiene,Hand Sanitizer,4,7.07,29,216,2024-11-29,5
104499,Skin Care,Sunscreen,3,46.23,47,823,2021-06-28,3
104500,Oral Care,Mouthwash,2,3.51,14,127,2020-10-25,6
104501,Oral Care,Mouthwash,2,3.98,48,194,2020-01-08,5
104502,Skin Care,Sunscreen,2,86.36,32,735,2021-05-15,1
104503,Skin Care,Moisturizer,2,28.78,53,268,2024-06-24,2
104504,Skin Care,Moisturizer,4,95.18,56,202,2023-11-12,3
104505,Hair Care,Conditioner,4,9.28,54,56,2021-09-26,3
104506,Hair Care,Conditioner,4,29.39,46,986,2023-09-11,2
104507,Body Care and Hygiene,Body Lotion,4,8.34,23,980,2023-04-10,10
104508,Hair Care,Hair Oil,2,49.79,49,92,2021-01-21,10
104509,Body Care and Hygiene,Body Lotion,1,20.52,18,495,2020-12-26,9
104510,Body Care and Hygiene,Body Lotion,3,28.19,19,460,2024-11-03,4
104511,Body Care and Hygiene,Hand Sanitizer,3,6.51,57,411,2022-10-25,10
104512,Skin Care,Sunscreen,2,77.75,29,542,2023-08-18,9
104513,Hair Care,Shampoo,3,33.65,45,195,2022-03-18,1
104514,Body Care and Hygiene,Hand Sanitizer,3,13.74,39,748,2021-12-23,6
104515,Hair Care,Hair Oil,3,23.24,12,874,2022-06-20,6
104516,Skin Care,Face Wash,3,11.68,46,107,2022-02-05,2
104517,Skin Care,Lip Balm,4,52.99,5,235,2024-07-23,8
104518,Hair Care,Conditioner,4,40.12,50,810,2022-09-25,7
104519,Body Care and Hygiene,Deodorant,1,17.13,12,448,2022-01-06,4
104520,Hair Care,Conditioner,3,18.27,28,903,2020-05-21,3
104521,Hair Care,Conditioner,2,13.78,35,930,2024-01-09,5
104522,Hair Care,Hair Oil,1,38.73,57,286,2024-12-01,1
104523,Hair Care,Conditioner,4,42.38,49,422,2024-02-15,2
104524,Body Care and Hygiene,Deodorant,3,22.2,27,732,2022-08-27,6
104525,Skin Care,Face Wash,2,22.11,40,420,2024-01-24,3
104526,Hair Care,Hair Oil,4,44.01,20,346,2023-08-05,8
104527,Body Care and Hygiene,Deodorant,2,25.95,45,78,2024-10-26,1
104528,Hair Care,Hair Oil,1,29.6,51,346,2020-08-27,10
104529,Hair Care,Hair Oil,1,21.35,54,211,2022-09-19,10
104530,Skin Care,Lip Balm,3,66.72,54,455,2024-03-21,7
104531,Hair Care,Conditioner,4,49.15,12,645,2020-11-25,10
104532,Skin Care,Face Wash,4,53.76,14,638,2022-09-17,7
104533,Body Care and Hygiene,Hand Sanitizer,1,14.45,44,783,2023-09-25,6
104534,Skin Care,Sunscreen,2,84.12,48,222,2022-12-26,1
104535,Oral Care,Mouthwash,4,8.99,43,346,2021-12-07,7
104536,Skin Care,Moisturizer,1,47.07,44,356,2024-03-20,8
104537,Skin Care,Lip Balm,1,50.85,30,492,2024-08-27,4
104538,Skin Care,Moisturizer,2,55.31,23,954,2024-11-29,3
104539,Skin Care,Lip Balm,2,36.94,57,224,2021-09-23,9
104540,Body Care and Hygiene,Deodorant,2,11.41,8,964,2021-01-30,8
104541,Hair Care,Shampoo,4,41.81,18,769,2023-11-30,5
104542,Oral Care,Mouthwash,4,15.96,27,476,2022-07-04,10
104543,Body Care and Hygiene,Deodorant,2,10.57,48,225,2024-05-15,5
104544,Hair Care,Shampoo,2,31.66,36,477,2022-10-05,9
104545,Oral Care,Mouthwash,4,7.89,42,755,2024-01-05,6
104546,Oral Care,Toothpaste,3,14.31,30,203,2021-07-31,2
104547,Skin Care,Face Wash,3,50.84,6,210,2020-09-19,7
104548,Oral Care,Toothpaste,3,3.46,14,774,2022-11-15,7
104549,Body Care and Hygiene,Body Lotion,2,22.87,40,696,2023-06-29,1
104550,Skin Care,Face Wash,2,71.18,47,611,2025-02-14,3
104551,Body Care and Hygiene,Deodorant,1,27.23,19,232,2021-03-24,6
104552,Body Care and Hygiene,Deodorant,1,14.93,57,997,2023-03-08,10
104553,Body Care and Hygiene,Hand Sanitizer,3,11.11,30,244,2023-08-24,10
104554,Body Care and Hygiene,Body Lotion,1,19.15,46,866,2024-04-02,10
104555,Body Care and Hygiene,Hand Sanitizer,1,12.76,50,369,2020-01-02,1
104556,Body Care and Hygiene,Hand Sanitizer,1,26.86,58,138,2020-04-30,4
104557,Body Care and Hygiene,Deodorant,2,18.3,27,497,2024-10-24,4
104558,Hair Care,Shampoo,1,43.66,28,931,2021-09-03,9
104559,Skin Care,Moisturizer,2,40.4,47,41,2020-08-15,5
104560,Body Care and Hygiene,Hand Sanitizer,1,14.9,34,35,2022-10-09,4
104561,Hair Care,Conditioner,4,34.18,26,352,2021-01-04,10
104562,Skin Care,Moisturizer,1,95.86,2,102,2023-02-06,3
104563,Skin Care,Face Wash,2,79.05,8,77,2023-12-22,4
104564,Body Care and Hygiene,Hand Sanitizer,1,17.5,45,737,2022-08-01,3
104565,Body Care and Hygiene,Body Lotion,4,11.71,47,393,2024-12-17,2
104566,Skin Care,Lip Balm,2,17.36,59,480,2022-04-02,3
104567,Hair Care,Hair Oil,4,30.33,46,505,2024-10-02,6
104568,Oral Care,Mouthwash,3,2.32,7,154,2022-01-28,1
104569,Body Care and Hygiene,Body Lotion,1,6.65,8,552,2021-11-03,4
104570,Body Care and Hygiene,Body Lotion,4,8.79,28,271,2022-04-25,2
104571,Body Care and Hygiene,Deodorant,1,4.47,8,218,2023-11-11,9
104572,Hair Care,Conditioner,4,28.75,57,213,2022-04-20,4
104573,Skin Care,Sunscreen,3,73.67,11,31,2022-03-15,4
104574,Hair Care,Shampoo,2,24.2,60,414,2022-08-14,4
104575,Hair Care,Shampoo,1,28.49,57,15,2024-05-28,1
104576,Hair Care,Conditioner,1,40.85,10,263,2022-05-06,6
104577,Body Care and Hygiene,Deodorant,2,23.64,58,287,2021-07-28,5
104578,Hair Care,Conditioner,3,19.16,36,436,2022-03-19,4
104579,Oral Care,Mouthwash,2,18.44,1,589,2024-01-31,5
104580,Skin Care,Lip Balm,1,49.59,21,429,2022-03-26,3
104581,Body Care and Hygiene,Body Lotion,3,23.88,33,826,2020-11-17,10
104582,Skin Care,Face Wash,1,48.83,25,610,2024-09-19,7
104583,Hair Care,Conditioner,2,13.59,40,131,2020-02-17,8
104584,Skin Care,Sunscreen,4,95.43,54,482,2024-01-20,7
104585,Oral Care,Toothpaste,1,14.33,1,824,2022-03-25,10
104586,Hair Care,Shampoo,2,20.75,29,870,2022-06-06,9
104587,Body Care and Hygiene,Body Lotion,1,12.54,3,375,2021-08-04,3
104588,Skin Care,Sunscreen,4,58.11,45,245,2024-10-27,10
104589,Hair Care,Conditioner,2,48.55,16,152,2023-02-03,7
104590,Skin Care,Lip Balm,3,51.54,50,472,2024-11-18,9
104591,Hair Care,Hair Oil,3,5.84,11,667,2024-01-15,9
104592,Skin Care,Lip Balm,3,50.43,45,306,2021-06-17,10
104593,Body Care and Hygiene,Deodorant,2,5.43,49,315,2023-07-10,8
104594,Skin Care,Moisturizer,1,79.2,48,434,2022-11-03,2
104595,Oral Care,Mouthwash,3,5.95,60,486,2024-03-13,5
104596,Body Care and Hygiene,Hand Sanitizer,2,22.57,2,237,2023-11-28,6
104597,Hair Care,Shampoo,1,45.7,52,762,2022-11-17,9
104598,Oral Care,Mouthwash,1,8.75,41,293,2024-06-05,6
104599,Oral Care,Toothpaste,2,15.43,58,632,2022-09-16,10
104600,Body Care and Hygiene,Deodorant,1,8.8,50,527,2020-05-16,10
104601,Oral Care,Toothpaste,3,10.37,55,724,2025-01-02,10
104602,Body Care and Hygiene,Deodorant,1,29.76,14,756,2020-03-17,2
104603,Body Care and Hygiene,Hand Sanitizer,1,27.37,19,274,2023-11-18,7
104604,Hair Care,Conditioner,2,34.12,14,60,2023-11-09,6
104605,Hair Care,Hair Oil,1,29.66,30,259,2024-05-19,10
104606,Skin Care,Moisturizer,4,63.8,7,846,2020-05-21,6
104607,Hair Care,Shampoo,3,39.91,16,808,2024-10-20,9
104608,Body Care and Hygiene,Hand Sanitizer,3,13.53,27,670,2024-10-04,5
104609,Skin Care,Face Wash,4,34.4,19,53,2020-09-14,3
104610,Body Care and Hygiene,Body Lotion,3,25.17,59,419,2024-05-05,5
104611,Body Care and Hygiene,Body Lotion,1,27.97,9,980,2023-04-19,4
104612,Hair Care,Hair Oil,1,48.89,60,48,2022-05-04,8
104613,Oral Care,Mouthwash,1,10.46,37,219,2020-09-11,10
104614,Body Care and Hygiene,Hand Sanitizer,3,7.6,25,683,2021-12-15,8
104615,Oral Care,Toothpaste,1,4.26,50,399,2021-07-21,1
104616,Skin Care,Lip Balm,2,45.64,11,745,2023-07-28,5
104617,Hair Care,Conditioner,4,32.54,60,819,2024-03-25,10
104618,Oral Care,Mouthwash,3,7.82,59,817,2024-08-06,10
104619,Skin Care,Sunscreen,1,30.67,58,352,2021-03-04,7
104620,Body Care and Hygiene,Body Lotion,2,19.48,32,15,2024-03-18,10
104621,Skin Care,Sunscreen,3,78.66,46,825,2022-02-22,2
104622,Skin Care,Lip Balm,3,70.01,41,958,2024-03-27,9
104623,Hair Care,Hair Oil,3,23.85,26,701,2021-04-06,8
104624,Skin Care,Sunscreen,4,29.23,40,433,2021-02-23,10
104625,Body Care and Hygiene,Deodorant,1,11.81,50,47,2021-01-28,2
104626,Skin Care,Sunscreen,4,53.73,30,984,2022-11-18,5
104627,Hair Care,Shampoo,2,14.87,1,225,2020-04-08,10
104628,Hair Care,Conditioner,1,39.88,49,999,2022-01-07,5
104629,Skin Care,Lip Balm,1,22.91,23,110,2022-05-15,5
104630,Skin Care,Sunscreen,3,83.11,53,227,2020-12-27,2
104631,Hair Care,Conditioner,4,40.66,23,991,2021-01-29,6
104632,Skin Care,Face Wash,2,51.91,4,444,2023-12-10,8
104633,Body Care and Hygiene,Body Lotion,2,5.53,16,183,2023-03-05,5
104634,Skin Care,Moisturizer,2,76.61,28,41,2020-10-19,8
104635,Oral Care,Mouthwash,2,11.37,60,343,2020-10-31,1
104636,Oral Care,Mouthwash,4,10.78,20,698,2021-02-04,1
104637,Skin Care,Sunscreen,1,50.3,12,546,2020-09-18,3
104638,Skin Care,Lip Balm,1,87.46,46,799,2021-10-28,1
104639,Body Care and Hygiene,Hand Sanitizer,4,23.14,45,837,2021-11-02,1
104640,Body Care and Hygiene,Hand Sanitizer,4,8.73,57,756,2024-08-09,10
104641,Skin Care,Lip Balm,1,19.54,10,193,2021-07-20,8
104642,Skin Care,Moisturizer,2,57.14,33,450,2021-07-13,5
104643,Hair Care,Conditioner,2,14.14,51,499,2023-10-20,9
104644,Oral Care,Toothpaste,2,4.59,25,417,2022-02-07,8
104645,Skin Care,Sunscreen,1,69.93,26,632,2024-01-05,10
104646,Skin Care,Moisturizer,3,44.09,3,881,2020-08-05,4
104647,Skin Care,Moisturizer,2,77.1,25,598,2021-09-29,9
104648,Oral Care,Toothpaste,2,7.41,25,810,2020-04-19,8
104649,Hair Care,Conditioner,3,39.6,29,774,2021-03-15,10
104650,Oral Care,Mouthwash,2,17.69,21,775,2022-10-09,5
104651,Skin Care,Face Wash,1,80.01,17,214,2024-03-21,9
104652,Hair Care,Hair Oil,4,37.21,34,353,2023-01-04,10
104653,Body Care and Hygiene,Deodorant,1,18.85,24,346,2022-06-21,10
104654,Body Care and Hygiene,Hand Sanitizer,3,11.49,46,926,2023-08-04,7
104655,Body Care and Hygiene,Hand Sanitizer,1,24.83,34,870,2021-08-21,2
104656,Hair Care,Conditioner,2,20.01,6,294,2022-07-24,10
104657,Hair Care,Conditioner,1,22.57,34,485,2021-11-18,8
104658,Body Care and Hygiene,Hand Sanitizer,3,6.79,4,943,2023-05-31,3
104659,Skin Care,Sunscreen,3,52.32,15,668,2020-12-05,3
104660,Skin Care,Sunscreen,2,80.17,25,183,2021-04-13,9
104661,Skin Care,Moisturizer,1,71.06,8,621,2023-06-16,2
104662,Oral Care,Mouthwash,1,3.39,40,427,2022-08-08,3
104663,Hair Care,Conditioner,3,42.49,19,867,2021-08-16,2
104664,Skin Care,Lip Balm,4,37.88,36,466,2022-02-06,2
104665,Skin Care,Sunscreen,2,40.86,14,727,2021-05-16,8
104666,Oral Care,Toothpaste,4,12.7,46,609,2022-02-05,10
104667,Skin Care,Lip Balm,3,24.0,54,363,2022-03-19,6
104668,Hair Care,Shampoo,1,25.26,49,909,2022-09-11,8
104669,Skin Care,Sunscreen,4,52.75,32,434,2024-07-20,1
104670,Oral Care,Toothpaste,3,8.46,17,106,2022-12-11,6
104671,Body Care and Hygiene,Deodorant,1,28.43,55,619,2021-12-20,9
104672,Oral Care,Toothpaste,4,16.32,25,129,2023-10-05,3
104673,Hair Care,Hair Oil,4,32.27,58,374,2021-04-24,10
104674,Skin Care,Moisturizer,4,89.09,5,422,2021-11-29,6
104675,Body Care and Hygiene,Body Lotion,3,14.83,59,187,2020-10-23,7
104676,Skin Care,Face Wash,4,98.39,17,816,2021-11-07,3
104677,Hair Care,Conditioner,3,5.74,22,238,2024-05-16,5
104678,Body Care and Hygiene,Body Lotion,4,8.96,50,780,2024-11-24,7
104679,Skin Care,Sunscreen,3,56.02,24,606,2020-03-02,3
104680,Skin Care,Lip Balm,3,54.44,24,20,2021-10-18,2
104681,Hair Care,Hair Oil,4,43.63,51,615,2023-01-04,2
104682,Body Care and Hygiene,Hand Sanitizer,1,5.36,50,195,2020-10-20,5
104683,Hair Care,Hair Oil,3,24.1,28,752,2021-11-16,2
104684,Skin Care,Moisturizer,2,10.27,32,418,2021-04-08,8
104685,Skin Care,Sunscreen,3,90.36,19,537,2020-07-26,5
104686,Body Care and Hygiene,Body Lotion,4,7.75,48,296,2023-09-20,7
104687,Oral Care,Mouthwash,3,18.21,23,405,2020-09-13,9
104688,Hair Care,Hair Oil,4,6.93,58,984,2021-08-09,8
104689,Body Care and Hygiene,Hand Sanitizer,3,14.16,27,166,2021-07-30,10
104690,Oral Care,Mouthwash,2,17.38,34,334,2021-11-01,10
104691,Oral Care,Toothpaste,2,13.58,50,819,2020-02-03,9
104692,Skin Care,Sunscreen,2,61.29,42,335,2021-10-30,3
104693,Oral Care,Mouthwash,3,12.32,50,905,2024-01-21,8
104694,Hair Care,Hair Oil,2,39.89,5,684,2020-05-22,6
104695,Body Care and Hygiene,Hand Sanitizer,2,9.55,44,880,2020-10-08,2
104696,Skin Care,Moisturizer,4,79.28,35,370,2021-05-28,8
104697,Hair Care,Hair Oil,4,38.19,46,155,2024-02-13,5
104698,Oral Care,Mouthwash,4,18.72,7,171,2020-01-20,8
104699,Body Care and Hygiene,Deodorant,4,19.84,3,157,2022-06-08,4
104700,Oral Care,Mouthwash,3,19.3,50,360,2020-05-23,4
104701,Oral Care,Toothpaste,3,6.33,21,232,2024-07-08,7
104702,Oral Care,Toothpaste,2,7.28,8,947,2023-01-22,2
104703,Body Care and Hygiene,Body Lotion,4,20.76,23,350,2024-04-04,2
104704,Skin Care,Lip Balm,4,30.4,33,820,2024-04-04,4
104705,Hair Care,Hair Oil,2,25.02,13,713,2023-12-23,2
104706,Oral Care,Toothpaste,4,7.54,28,999,2021-01-16,2
104707,Skin Care,Face Wash,2,10.38,45,321,2025-01-14,3
104708,Skin Care,Sunscreen,1,26.84,9,63,2023-05-03,7
104709,Body Care and Hygiene,Body Lotion,4,21.71,51,313,2023-09-03,10
104710,Skin Care,Sunscreen,2,44.54,55,402,2021-05-30,7
104711,Skin Care,Lip Balm,4,28.35,16,313,2021-04-10,2
104712,Skin Care,Lip Balm,1,88.96,24,104,2024-06-04,6
104713,Skin Care,Sunscreen,4,88.06,1,219,2020-04-05,5
104714,Skin Care,Lip Balm,1,34.03,19,825,2020-07-12,1
104715,Skin Care,Sunscreen,1,63.07,2,485,2024-02-24,3
104716,Skin Care,Sunscreen,2,56.85,33,809,2022-01-03,8
104717,Hair Care,Shampoo,1,17.59,6,161,2022-02-02,3
104718,Body Care and Hygiene,Hand Sanitizer,1,27.45,46,397,2023-05-19,10
104719,Oral Care,Mouthwash,1,15.41,13,377,2022-03-29,1
104720,Body Care and Hygiene,Body Lotion,1,26.55,30,569,2024-12-15,4
104721,Skin Care,Sunscreen,1,77.5,55,968,2023-07-06,1
104722,Hair Care,Hair Oil,4,26.92,23,674,2020-01-22,8
104723,Skin Care,Lip Balm,1,29.55,9,995,2020-12-14,10
104724,Body Care and Hygiene,Hand Sanitizer,2,27.46,25,44,2024-11-09,6
104725,Oral Care,Toothpaste,3,11.29,16,945,2024-12-29,9
104726,Oral Care,Toothpaste,4,11.07,54,783,2020-11-19,5
104727,Body Care and Hygiene,Body Lotion,2,27.83,53,942,2020-09-08,7
104728,Body Care and Hygiene,Body Lotion,2,24.99,12,487,2025-02-04,9
104729,Skin Care,Lip Balm,3,21.79,38,395,2024-03-14,5
104730,Skin Care,Face Wash,1,49.22,6,975,2022-04-11,1
104731,Body Care and Hygiene,Deodorant,4,22.8,33,550,2022-02-07,9
104732,Hair Care,Hair Oil,4,19.98,45,756,2022-02-06,6
104733,Skin Care,Moisturizer,4,19.27,10,90,2020-12-22,7
104734,Skin Care,Face Wash,3,28.64,28,709,2024-05-16,7
104735,Body Care and Hygiene,Hand Sanitizer,4,22.31,9,105,2020-06-29,1
104736,Body Care and Hygiene,Hand Sanitizer,4,22.83,42,76,2020-07-30,5
104737,Skin Care,Sunscreen,2,12.88,10,225,2021-04-14,10
104738,Oral Care,Toothpaste,4,3.99,31,953,2023-03-17,2
104739,Skin Care,Lip Balm,2,11.62,32,277,2025-01-13,1
104740,Oral Care,Toothpaste,4,7.24,9,481,2021-12-09,2
104741,Body Care and Hygiene,Body Lotion,3,25.25,30,264,2023-04-22,4
104742,Oral Care,Mouthwash,2,11.11,47,761,2023-02-10,4
104743,Skin Care,Face Wash,2,36.15,36,164,2020-07-26,7
104744,Body Care and Hygiene,Deodorant,1,8.74,56,371,2023-09-17,2
104745,Skin Care,Sunscreen,3,39.07,32,812,2024-11-21,6
104746,Hair Care,Conditioner,4,15.3,26,919,2021-07-09,9
104747,Skin Care,Face Wash,4,46.98,60,634,2022-10-26,9
104748,Hair Care,Shampoo,2,28.54,7,135,2022-05-26,4
104749,Body Care and Hygiene,Hand Sanitizer,2,29.04,36,847,2024-08-29,1
104750,Hair Care,Hair Oil,4,27.97,57,501,2020-09-30,8
104751,Skin Care,Lip Balm,1,75.38,46,100,2021-07-28,8
104752,Skin Care,Face Wash,4,18.93,38,58,2023-01-06,2
104753,Body Care and Hygiene,Hand Sanitizer,1,10.71,23,670,2022-12-22,5
