invoice_no,category,item,quantity,price,location_id,customer_id,invoice_date
105605,Body Care and Hygiene,Hand Sanitizer,3,17.39,40,699,2020-12-16
105606,Skin Care,Face Wash,2,93.88,48,661,2023-02-27
105607,Body Care and Hygiene,Deodorant,3,24.8,35,810,2024-07-06
105608,Skin Care,Moisturizer,4,19.83,40,408,2021-07-25
105609,Hair Care,Hair Oil,3,18.16,16,214,2024-04-20
105610,Skin Care,Sunscreen,2,16.89,60,237,2022-07-15
105611,Hair Care,Hair Oil,2,31.27,8,745,2024-10-20
105612,Skin Care,Face Wash,2,65.59,22,622,2022-11-20
105613,Hair Care,Hair Oil,4,16.45,1,784,2021-10-26
105614,Skin Care,Lip Balm,4,59.78,53,587,2021-08-02
105615,Hair Care,Shampoo,1,44.47,36,540,2021-10-07
105616,Body Care and Hygiene,Deodorant,3,18.09,43,233,2024-11-05
105617,Hair Care,Conditioner,2,8.64,26,488,2023-05-15
105618,Skin Care,Moisturizer,4,93.47,14,30,2021-04-23
105619,Oral Care,Mouthwash,2,2.09,54,489,2022-12-01
105620,Oral Care,Mouthwash,4,9.92,43,425,2023-05-25
105621,Body Care and Hygiene,Deodorant,1,12.46,45,906,2023-10-04
105622,Skin Care,Face Wash,1,52.12,22,931,2022-10-17
105623,Skin Care,Lip Balm,3,45.07,22,800,2021-07-04
105624,Skin Care,Lip Balm,2,24.53,15,935,2024-05-09
105625,Skin Care,Sunscreen,4,27.95,21,692,2021-03-31
105626,Oral Care,Toothpaste,3,11.54,58,4,2021-08-24
105627,Skin Care,Moisturizer,4,55.32,29,10,2023-11-25
105628,Hair Care,Hair Oil,1,30.54,51,919,2021-09-16
105629,Skin Care,Face Wash,4,32.41,35,426,2021-02-12
105630,Body Care and Hygiene,Hand Sanitizer,1,7.56,22,412,2024-06-22
105631,Hair Care,Shampoo,3,12.59,3,968,2024-05-26
105632,Skin Care,Sunscreen,4,52.18,15,159,2021-11-18
105633,Skin Care,Face Wash,4,85.42,23,390,2023-03-17
105634,Skin Care,Face Wash,3,31.26,6,200,2021-01-22
105635,Body Care and Hygiene,Hand Sanitizer,4,22.87,19,898,2021-01-23
105636,Skin Care,Sunscreen,2,28.41,11,591,2022-05-04
105637,Oral Care,Mouthwash,1,7.64,33,700,2024-02-25
105638,Oral Care,Toothpaste,3,11.7,47,373,2021-01-15
105639,Oral Care,Toothpaste,3,12.93,52,295,2021-10-29
105640,Skin Care,Moisturizer,4,20.0,52,858,2022-03-23
105641,Body Care and Hygiene,Body Lotion,1,24.59,39,665,2022-05-05
105642,Body Care and Hygiene,Deodorant,4,8.92,58,741,2020-06-23
105643,Oral Care,Toothpaste,3,3.05,57,96,2024-06-24
105644,Hair Care,Conditioner,4,33.52,49,467,2022-06-20
105645,Skin Care,Lip Balm,4,37.44,32,393,2022-05-08
105646,Skin Care,Sunscreen,4,42.79,36,469,2023-05-26
105647,Skin Care,Sunscreen,1,11.84,44,710,2023-02-19
105648,Oral Care,Mouthwash,1,19.57,29,445,2022-04-11
105649,Body Care and Hygiene,Hand Sanitizer,4,16.48,39,576,2023-08-01
105650,Hair Care,Conditioner,1,11.11,41,51,2022-03-25
105651,Hair Care,Shampoo,4,25.8,50,62,2023-09-02
105652,Skin Care,Moisturizer,3,44.0,39,525,2022-01-31
105653,Hair Care,Conditioner,3,6.48,49,876,2020-01-03
105654,Body Care and Hygiene,Deodorant,3,28.21,42,899,2023-04-23
105655,Skin Care,Moisturizer,2,69.64,1,853,2022-02-12
105656,Body Care and Hygiene,Body Lotion,4,24.58,29,359,2020-05-18
105657,Body Care and Hygiene,Hand Sanitizer,2,4.43,23,9,2021-11-27
105658,Body Care and Hygiene,Deodorant,4,9.87,19,301,2023-06-03
105659,Skin Care,Moisturizer,1,66.42,21,977,2021-09-30
105660,Hair Care,Conditioner,3,19.51,53,455,2020-12-21
105661,Skin Care,Sunscreen,3,32.39,60,746,2020-09-11
105662,Body Care and Hygiene,Body Lotion,1,25.28,4,505,2024-12-06
105663,Hair Care,Hair Oil,1,20.84,7,799,2020-04-13
105664,Hair Care,Shampoo,3,6.91,32,753,2022-06-10
105665,Body Care and Hygiene,Deodorant,4,23.64,19,94,2021-05-24
105666,Skin Care,Lip Balm,4,80.74,41,332,2022-07-02
105667,Skin Care,Sunscreen,4,98.46,15,634,2023-08-18
105668,Oral Care,Mouthwash,3,12.43,40,151,2024-10-15
105669,Skin Care,Face Wash,1,40.83,14,691,2024-04-23
105670,Skin Care,Lip Balm,3,41.78,40,372,2020-02-26
105671,Body Care and Hygiene,Deodorant,2,9.21,52,324,2022-12-30
105672,Hair Care,Hair Oil,4,45.78,40,860,2023-11-23
105673,Hair Care,Conditioner,1,37.4,15,702,2020-09-11
105674,Hair Care,Shampoo,2,47.65,10,923,2022-02-05
105675,Body Care and Hygiene,Hand Sanitizer,1,7.88,16,349,2020-10-15
105676,Hair Care,Hair Oil,1,29.12,22,76,2023-11-17
105677,Skin Care,Face Wash,3,61.74,23,527,2024-05-14
105678,Skin Care,Moisturizer,1,16.11,54,225,2023-07-26
105679,Skin Care,Lip Balm,1,56.47,33,52,2022-03-19
105680,Skin Care,Sunscreen,3,31.12,8,344,2023-02-11
105681,Oral Care,Toothpaste,4,3.97,41,240,2020-08-09
105682,Oral Care,Toothpaste,1,13.08,31,834,2020-08-06
105683,Body Care and Hygiene,Deodorant,4,15.7,31,696,2021-04-12
105684,Hair Care,Hair Oil,1,44.0,5,188,2021-08-22
105685,Skin Care,Moisturizer,3,67.79,4,234,2024-03-14
105686,Body Care and Hygiene,Hand Sanitizer,1,21.39,59,912,2024-05-09
105687,Skin Care,Lip Balm,1,87.28,16,351,2023-08-20
105688,Hair Care,Hair Oil,2,47.53,32,55,2023-11-18
105689,Hair Care,Shampoo,4,18.56,59,430,2022-04-02
105690,Skin Care,Face Wash,4,43.67,30,733,2023-08-17
105691,Body Care and Hygiene,Hand Sanitizer,1,13.26,5,919,2024-03-10
105692,Oral Care,Mouthwash,2,16.52,60,956,2021-10-26
105693,Hair Care,Hair Oil,4,31.7,41,184,2023-02-22
105694,Oral Care,Toothpaste,1,3.59,17,957,2021-04-22
105695,Skin Care,Sunscreen,2,86.39,20,992,2021-11-27
105696,Oral Care,Toothpaste,1,17.05,23,203,2023-12-09
105697,Skin Care,Moisturizer,2,78.95,17,117,2025-01-14
105698,Hair Care,Conditioner,2,23.98,32,14,2024-04-27
105699,Body Care and Hygiene,Hand Sanitizer,3,17.72,15,73,2024-12-02
105700,Hair Care,Conditioner,3,16.13,60,883,2022-07-16
105701,Skin Care,Lip Balm,1,39.07,34,944,2021-04-24
105702,Skin Care,Sunscreen,1,38.47,40,700,2021-02-23
105703,Hair Care,Conditioner,3,35.12,49,106,2023-09-08
105704,Skin Care,Sunscreen,2,14.16,45,212,2021-07-12
105705,Hair Care,Shampoo,2,45.09,27,506,2022-11-12
105706,Oral Care,Toothpaste,2,5.56,54,501,2023-02-12
105707,Body Care and Hygiene,Body Lotion,1,19.41,5,415,2020-12-21
105708,Skin Care,Moisturizer,2,88.74,10,357,2020-03-22
105709,Body Care and Hygiene,Hand Sanitizer,1,27.79,41,562,2020-09-12
105710,Body Care and Hygiene,Hand Sanitizer,3,12.06,12,614,2021-02-24
105711,Skin Care,Moisturizer,2,36.88,18,578,2020-04-22
105712,Oral Care,Mouthwash,1,4.09,7,784,2025-01-24
105713,Hair Care,Shampoo,3,5.29,59,875,2021-03-17
105714,Skin Care,Lip Balm,4,38.7,10,650,2020-06-27
105715,Skin Care,Sunscreen,2,87.3,31,651,2025-01-19
105716,Skin Care,Sunscreen,1,78.57,58,29,2020-02-25
105717,Oral Care,Mouthwash,3,12.23,20,505,2024-02-02
105718,Skin Care,Sunscreen,4,70.72,26,844,2021-08-26
105719,Body Care and Hygiene,Deodorant,2,11.36,39,397,2020-07-25
105720,Hair Care,Shampoo,3,22.97,44,503,2022-09-15
105721,Hair Care,Conditioner,3,36.92,9,752,2021-09-20
105722,Body Care and Hygiene,Deodorant,1,6.26,55,726,2022-05-12
105723,Skin Care,Lip Balm,1,18.74,25,683,2020-09-16
105724,Skin Care,Face Wash,1,49.0,49,825,2021-12-23
105725,Skin Care,Moisturizer,1,58.46,58,555,2023-08-18
105726,Body Care and Hygiene,Hand Sanitizer,1,16.46,23,710,2021-08-06
105727,Body Care and Hygiene,Hand Sanitizer,4,20.5,46,241,2020-09-05
105728,Oral Care,Toothpaste,2,12.21,32,543,2020-02-23
105729,Hair Care,Shampoo,2,43.29,51,555,2020-11-18
105730,Hair Care,Shampoo,3,7.5,30,53,2020-02-25
105731,Hair Care,Hair Oil,3,42.46,26,452,2020-04-12
105732,Oral Care,Mouthwash,4,8.77,9,440,2024-12-10
105733,Body Care and Hygiene,Body Lotion,3,10.79,53,689,2020-03-22
105734,Skin Care,Sunscreen,1,72.39,34,222,2023-11-04
105735,Hair Care,Hair Oil,4,26.43,18,564,2023-10-12
105736,Hair Care,Shampoo,4,45.79,17,27,2024-06-27
105737,Body Care and Hygiene,Body Lotion,3,23.25,41,148,2023-12-15
105738,Hair Care,Hair Oil,4,25.97,25,827,2024-10-03
105739,Oral Care,Toothpaste,2,6.55,23,954,2022-07-31
105740,Oral Care,Mouthwash,1,6.43,7,257,2023-07-09
105741,Body Care and Hygiene,Deodorant,2,6.64,29,362,2022-07-17
105742,Body Care and Hygiene,Body Lotion,1,19.33,15,200,2024-09-08
105743,Oral Care,Mouthwash,4,5.15,53,647,2024-03-06
105744,Skin Care,Face Wash,1,20.34,48,598,2024-07-18
105745,Oral Care,Mouthwash,4,19.03,56,823,2024-03-10
105746,Hair Care,Shampoo,2,10.31,22,396,2025-01-21
105747,Body Care and Hygiene,Deodorant,2,26.07,23,755,2023-03-22
105748,Body Care and Hygiene,Body Lotion,2,9.47,45,560,2021-11-06
105749,Oral Care,Mouthwash,2,10.53,46,593,2021-07-29
105750,Oral Care,Toothpaste,3,11.54,18,945,2021-04-04
105751,Hair Care,Shampoo,1,29.27,26,668,2021-07-03
105752,Skin Care,Moisturizer,1,87.69,28,963,2023-05-29
105753,Hair Care,Shampoo,2,35.12,14,189,2021-01-15
105754,Oral Care,Mouthwash,1,6.78,7,383,2021-08-01
105755,Hair Care,Hair Oil,1,6.22,45,680,2024-11-01
105756,Hair Care,Shampoo,4,17.25,55,150,2021-08-15
105757,Hair Care,Hair Oil,1,22.33,32,645,2025-02-04
105758,Body Care and Hygiene,Body Lotion,1,24.72,12,306,2020-11-12
105759,Hair Care,Hair Oil,3,20.74,17,239,2022-09-28
105760,Body Care and Hygiene,Body Lotion,1,12.26,30,362,2025-02-12
105761,Oral Care,Toothpaste,3,12.11,36,179,2020-10-04
105762,Skin Care,Moisturizer,3,59.4,58,789,2020-01-07
105763,Skin Care,Lip Balm,3,10.2,28,465,2024-01-15
105764,Hair Care,Conditioner,3,29.08,42,627,2022-06-20
105765,Body Care and Hygiene,Deodorant,2,16.82,58,253,2020-06-05
105766,Hair Care,Hair Oil,2,43.33,33,550,2024-07-15
105767,Skin Care,Moisturizer,4,35.6,21,762,2024-05-13
105768,Oral Care,Toothpaste,1,7.16,5,779,2021-01-15
105769,Skin Care,Lip Balm,2,56.05,47,866,2022-01-07
105770,Body Care and Hygiene,Deodorant,4,17.29,50,451,2022-12-28
105771,Hair Care,Shampoo,1,23.31,11,413,2022-04-29
105772,Oral Care,Toothpaste,1,7.47,36,526,2021-01-05
105773,Hair Care,Shampoo,2,42.19,45,910,2022-10-30
105774,Skin Care,Lip Balm,2,69.2,28,743,2023-08-13
105775,Hair Care,Hair Oil,1,9.93,23,477,2022-05-08
105776,Oral Care,Toothpaste,1,8.19,52,651,2021-05-11
105777,Skin Care,Face Wash,4,66.04,34,296,2021-05-19
105778,Oral Care,Mouthwash,4,17.53,20,138,2023-07-05
105779,Body Care and Hygiene,Deodorant,2,20.91,59,121,2024-10-26
105780,Skin Care,Lip Balm,4,12.24,23,454,2022-07-23
105781,Body Care and Hygiene,Deodorant,2,19.0,5,566,2020-04-07
105782,Oral Care,Mouthwash,2,5.86,51,445,2022-11-23
105783,Hair Care,Hair Oil,4,20.62,1,480,2021-02-18
105784,Oral Care,Mouthwash,1,10.93,35,191,2022-04-19
105785,Skin Care,Sunscreen,2,14.82,40,295,2020-08-17
105786,Skin Care,Moisturizer,2,82.81,53,147,2021-06-15
105787,Oral Care,Mouthwash,3,16.25,7,934,2022-12-11
105788,Hair Care,Shampoo,2,19.36,37,463,2022-10-08
105789,Hair Care,Shampoo,1,12.24,55,390,2022-10-16
105790,Skin Care,Moisturizer,3,86.42,41,427,2021-08-18
105791,Hair Care,Shampoo,4,30.64,28,319,2024-03-23
105792,Skin Care,Lip Balm,1,41.15,33,536,2024-08-03
105793,Hair Care,Shampoo,3,17.59,2,367,2023-09-20
105794,Body Care and Hygiene,Hand Sanitizer,2,16.19,31,782,2022-10-01
105795,Skin Care,Lip Balm,1,25.97,37,487,2024-07-05
105796,Hair Care,Shampoo,2,19.41,12,407,2024-08-11
105797,Oral Care,Toothpaste,2,18.15,20,730,2020-05-19
105798,Skin Care,Sunscreen,3,36.09,57,862,2022-03-27
105799,Oral Care,Toothpaste,4,14.6,2,590,2021-11-20
105800,Oral Care,Toothpaste,2,2.27,16,735,2022-06-23
105801,Hair Care,Shampoo,1,6.14,43,279,2020-02-14
105802,Body Care and Hygiene,Body Lotion,1,16.33,36,269,2022-09-19
105803,Body Care and Hygiene,Hand Sanitizer,3,5.92,38,265,2020-07-01
105804,Body Care and Hygiene,Body Lotion,1,21.08,58,2,2024-11-12
105805,Oral Care,Mouthwash,1,5.16,4,591,2022-12-15
105806,Body Care and Hygiene,Deodorant,3,28.77,17,324,2023-11-10
105807,Skin Care,Lip Balm,2,82.33,32,527,2024-08-07
105808,Oral Care,Mouthwash,3,8.38,57,314,2020-08-29
105809,Body Care and Hygiene,Body Lotion,2,12.93,30,437,2020-12-15
105810,Hair Care,Conditioner,4,19.56,14,806,2020-11-01
105811,Skin Care,Sunscreen,2,76.43,27,821,2020-10-10
105812,Skin Care,Face Wash,1,85.15,38,114,2021-07-06
105813,Skin Care,Face Wash,2,29.56,53,132,2022-07-07
105814,Hair Care,Conditioner,2,25.49,20,261,2022-03-10
105815,Skin Care,Face Wash,1,48.57,12,861,2022-11-04
105816,Skin Care,Face Wash,1,94.99,2,727,2020-02-28
105817,Hair Care,Hair Oil,1,7.13,42,141,2021-06-01
105818,Skin Care,Moisturizer,3,88.45,41,156,2024-09-06
105819,Oral Care,Toothpaste,2,2.1,7,33,2024-08-07
105820,Skin Care,Moisturizer,2,47.49,58,313,2022-07-12
105821,Body Care and Hygiene,Body Lotion,3,23.96,27,263,2025-01-21
105822,Hair Care,Conditioner,1,29.54,34,648,2020-12-03
105823,Skin Care,Lip Balm,1,12.21,10,177,2020-05-06
105824,Skin Care,Moisturizer,2,76.68,25,989,2023-08-21
105825,Body Care and Hygiene,Deodorant,3,18.53,10,274,2020-09-05
105826,Hair Care,Conditioner,3,23.03,50,728,2024-09-03
105827,Hair Care,Hair Oil,1,49.09,2,700,2023-12-31
105828,Body Care and Hygiene,Body Lotion,4,4.91,33,23,2024-07-26
105829,Hair Care,Conditioner,2,30.63,11,379,2023-01-17
105830,Body Care and Hygiene,Body Lotion,1,24.75,23,968,2022-12-11
105831,Oral Care,Toothpaste,2,11.81,48,596,2024-08-13
105832,Skin Care,Lip Balm,3,96.02,22,686,2021-05-03
105833,Hair Care,Conditioner,1,15.41,42,704,2020-12-08
105834,Body Care and Hygiene,Hand Sanitizer,2,28.97,32,995,2021-06-28
105835,Hair Care,Conditioner,3,28.42,42,760,2022-04-30
105836,Body Care and Hygiene,Hand Sanitizer,4,6.86,59,360,2023-08-26
105837,Skin Care,Lip Balm,2,86.67,56,305,2024-02-09
105838,Oral Care,Toothpaste,4,15.99,2,312,2024-08-22
105839,Hair Care,Hair Oil,3,38.22,4,230,2020-02-25
105840,Hair Care,Conditioner,1,8.23,51,472,2024-09-19
105841,Body Care and Hygiene,Hand Sanitizer,3,27.08,58,682,2022-02-23
105842,Hair Care,Shampoo,2,15.9,36,224,2024-11-14
105843,Skin Care,Lip Balm,2,18.39,17,791,2021-07-31
105844,Hair Care,Hair Oil,1,16.25,6,777,2021-11-23
105845,Oral Care,Toothpaste,4,3.37,6,497,2022-08-18
105846,Skin Care,Lip Balm,2,62.42,18,531,2020-02-29
105847,Oral Care,Toothpaste,3,3.12,51,459,2023-06-27
105848,Oral Care,Mouthwash,2,7.66,16,329,2023-07-13
105849,Body Care and Hygiene,Body Lotion,4,23.51,51,220,2021-05-01
105850,Body Care and Hygiene,Deodorant,3,20.48,60,407,2021-09-17
105851,Skin Care,Sunscreen,2,74.54,46,650,2020-04-24
105852,Hair Care,Hair Oil,3,8.37,38,497,2021-03-14
105853,Body Care and Hygiene,Hand Sanitizer,2,16.77,12,847,2023-05-16
105854,Hair Care,Conditioner,4,18.65,4,890,2021-03-20
105855,Oral Care,Toothpaste,2,8.82,25,291,2020-05-17
105856,Body Care and Hygiene,Body Lotion,1,11.7,53,689,2021-12-17
105857,Hair Care,Shampoo,1,29.93,22,24,2022-01-03
105858,Body Care and Hygiene,Body Lotion,3,13.02,7,429,2022-07-14
105859,Skin Care,Lip Balm,1,15.99,26,654,2022-10-11
105860,Skin Care,Moisturizer,1,76.62,8,818,2021-02-03
105861,Skin Care,Face Wash,4,63.92,41,519,2024-02-03
105862,Body Care and Hygiene,Hand Sanitizer,1,22.57,33,297,2023-09-06
105863,Skin Care,Sunscreen,1,71.0,17,134,2020-06-19
105864,Skin Care,Face Wash,4,30.24,44,56,2024-04-20
105865,Skin Care,Face Wash,2,36.23,38,53,2021-04-23
105866,Hair Care,Hair Oil,1,40.83,7,920,2024-01-19
105867,Skin Care,Sunscreen,4,86.6,24,502,2024-12-06
105868,Hair Care,Shampoo,4,39.14,34,782,2023-06-23
105869,Skin Care,Lip Balm,2,19.84,24,28,2021-08-27
105870,Body Care and Hygiene,Body Lotion,2,7.23,34,127,2024-02-20
105871,Skin Care,Face Wash,3,16.48,54,162,2021-08-11
105872,Oral Care,Mouthwash,4,15.05,16,358,2023-02-23
105873,Hair Care,Hair Oil,4,34.9,29,481,2021-08-21
105874,Body Care and Hygiene,Hand Sanitizer,2,19.13,50,253,2024-05-19
105875,Body Care and Hygiene,Deodorant,1,28.67,1,26,2022-03-02
105876,Hair Care,Conditioner,4,31.6,19,991,2020-08-30
105877,Oral Care,Mouthwash,1,7.32,36,435,2023-04-24
105878,Skin Care,Sunscreen,1,46.53,36,475,2022-11-06
105879,Skin Care,Lip Balm,1,19.81,31,325,2020-02-22
105880,Hair Care,Shampoo,3,10.21,18,547,2022-01-31
105881,Oral Care,Mouthwash,2,14.82,44,72,2023-05-08
105882,Hair Care,Hair Oil,1,40.99,6,18,2021-10-05
105883,Oral Care,Mouthwash,4,5.54,21,193,2021-06-16
105884,Body Care and Hygiene,Deodorant,3,16.78,57,651,2024-01-04
105885,Hair Care,Shampoo,3,14.65,35,873,2022-02-21
105886,Skin Care,Sunscreen,4,74.9,13,53,2024-01-15
105887,Skin Care,Moisturizer,2,16.9,3,310,2023-12-29
105888,Body Care and Hygiene,Hand Sanitizer,4,29.45,52,730,2024-06-08
105889,Hair Care,Conditioner,1,47.69,39,279,2021-02-04
105890,Body Care and Hygiene,Deodorant,3,26.03,59,695,2020-12-05
105891,Skin Care,Sunscreen,2,57.79,29,256,2024-11-09
105892,Skin Care,Face Wash,2,65.86,12,880,2025-01-19
105893,Skin Care,Lip Balm,1,63.3,36,196,2024-05-31
105894,Body Care and Hygiene,Body Lotion,1,19.78,52,364,2020-06-01
105895,Hair Care,Shampoo,1,37.74,12,682,2021-09-01
105896,Hair Care,Hair Oil,1,31.68,48,31,2020-06-15
105897,Hair Care,Shampoo,1,24.42,7,658,2020-01-26
105898,Oral Care,Mouthwash,3,10.42,28,868,2022-07-30
105899,Oral Care,Toothpaste,2,3.43,17,727,2023-08-22
105900,Hair Care,Shampoo,3,32.92,53,727,2023-08-22
105901,Body Care and Hygiene,Deodorant,4,12.25,17,756,2022-06-03
105902,Skin Care,Moisturizer,1,33.96,26,50,2024-04-10
105903,Skin Care,Sunscreen,3,33.04,54,856,2024-12-01
105904,Hair Care,Conditioner,4,12.74,41,516,2022-02-19
105905,Oral Care,Mouthwash,4,10.87,7,197,2022-10-06
105906,Oral Care,Mouthwash,3,9.17,14,712,2023-08-05
105907,Body Care and Hygiene,Hand Sanitizer,4,19.78,16,909,2021-10-18
105908,Skin Care,Moisturizer,1,43.03,51,83,2023-12-25
105909,Skin Care,Sunscreen,2,80.89,23,234,2021-08-09
105910,Hair Care,Conditioner,4,8.72,20,802,2021-06-11
105911,Hair Care,Shampoo,4,7.94,3,473,2020-10-26
105912,Body Care and Hygiene,Hand Sanitizer,3,14.55,33,686,2021-02-03
105913,Skin Care,Face Wash,3,29.75,15,16,2020-06-28
105914,Oral Care,Mouthwash,3,8.3,60,986,2024-01-05
105915,Skin Care,Lip Balm,3,91.98,45,211,2022-05-17
105916,Hair Care,Shampoo,4,33.95,8,858,2021-08-25
105917,Hair Care,Shampoo,4,16.55,49,998,2024-02-16
105918,Body Care and Hygiene,Body Lotion,1,22.74,29,821,2021-12-26
105919,Skin Care,Face Wash,4,26.78,5,924,2021-03-02
105920,Skin Care,Moisturizer,1,99.73,34,32,2021-02-20
105921,Hair Care,Conditioner,3,18.14,28,794,2021-09-25
105922,Hair Care,Hair Oil,4,22.58,19,957,2024-07-07
105923,Oral Care,Mouthwash,1,13.96,14,613,2021-03-10
105924,Body Care and Hygiene,Deodorant,4,4.22,43,499,2022-03-16
105925,Skin Care,Sunscreen,4,27.61,35,206,2021-12-23
105926,Skin Care,Lip Balm,2,73.21,21,250,2021-01-07
105927,Skin Care,Moisturizer,3,29.48,34,674,2024-02-27
105928,Body Care and Hygiene,Body Lotion,4,14.89,30,460,2021-03-21
105929,Skin Care,Face Wash,4,17.76,9,998,2020-02-11
105930,Body Care and Hygiene,Hand Sanitizer,3,12.66,51,313,2023-05-07
105931,Skin Care,Sunscreen,4,70.26,35,900,2023-12-05
105932,Skin Care,Face Wash,4,77.85,45,114,2023-08-10
105933,Body Care and Hygiene,Body Lotion,3,7.26,16,47,2020-08-09
105934,Hair Care,Hair Oil,1,7.07,3,429,2024-06-30
105935,Body Care and Hygiene,Deodorant,1,26.05,51,515,2021-07-05
105936,Body Care and Hygiene,Body Lotion,3,10.22,7,89,2021-10-13
105937,Skin Care,Moisturizer,4,59.58,36,675,2022-08-25
105938,Oral Care,Mouthwash,3,17.47,47,538,2022-08-13
105939,Skin Care,Face Wash,2,79.06,3,291,2023-06-20
105940,Body Care and Hygiene,Body Lotion,3,11.34,42,671,2024-07-28
105941,Body Care and Hygiene,Hand Sanitizer,3,13.29,44,698,2023-01-27
105942,Skin Care,Face Wash,2,46.56,9,182,2024-04-28
105943,Hair Care,Shampoo,1,37.64,11,85,2022-04-17
105944,Oral Care,Mouthwash,4,8.91,50,11,2022-10-27
105945,Hair Care,Shampoo,4,8.88,7,532,2022-03-06
105946,Skin Care,Lip Balm,1,63.24,16,569,2021-05-27
105947,Oral Care,Mouthwash,1,5.94,28,704,2020-07-28
105948,Skin Care,Face Wash,4,46.13,14,971,2022-08-07
105949,Skin Care,Lip Balm,3,14.36,40,493,2021-02-08
105950,Oral Care,Mouthwash,1,10.3,29,618,2021-03-01
105951,Skin Care,Face Wash,4,25.8,46,308,2021-10-04
105952,Hair Care,Conditioner,1,40.57,9,747,2020-02-10
105953,Skin Care,Face Wash,1,58.66,38,953,2022-11-29
105954,Oral Care,Mouthwash,2,3.04,39,459,2023-08-20
105955,Hair Care,Hair Oil,2,48.56,38,538,2020-04-28
105956,Skin Care,Sunscreen,3,23.85,6,439,2021-05-11
105957,Hair Care,Shampoo,2,6.38,26,145,2020-04-18
105958,Hair Care,Hair Oil,1,21.25,12,134,2021-11-30
105959,Body Care and Hygiene,Deodorant,2,26.89,7,95,2024-02-16
105960,Skin Care,Lip Balm,2,48.15,40,68,2022-03-18
105961,Skin Care,Sunscreen,1,37.78,46,875,2021-10-07
105962,Skin Care,Lip Balm,1,74.45,58,581,2023-12-17
105963,Body Care and Hygiene,Hand Sanitizer,2,21.01,9,756,2021-05-12
105964,Body Care and Hygiene,Hand Sanitizer,2,13.13,3,996,2022-04-13
105965,Oral Care,Mouthwash,4,10.32,24,65,2021-02-02
105966,Skin Care,Lip Balm,3,65.75,39,225,2023-07-01
105967,Body Care and Hygiene,Hand Sanitizer,4,16.64,32,805,2020-09-09
105968,Body Care and Hygiene,Hand Sanitizer,4,3.11,26,835,2022-03-17
105969,Hair Care,Hair Oil,1,36.08,52,252,2023-05-31
105970,Hair Care,Shampoo,1,26.89,17,94,2021-01-01
105971,Skin Care,Lip Balm,2,26.89,30,988,2022-06-09
105972,Hair Care,Shampoo,3,47.75,55,215,2024-12-19
105973,Skin Care,Moisturizer,2,79.93,10,779,2022-09-19
105974,Body Care and Hygiene,Body Lotion,3,12.32,15,88,2023-06-01
105975,Oral Care,Toothpaste,4,11.97,47,455,2021-07-15
105976,Body Care and Hygiene,Deodorant,2,11.71,43,296,2022-12-25
105977,Skin Care,Moisturizer,3,62.18,27,184,2021-01-15
105978,Skin Care,Sunscreen,2,63.94,29,679,2023-01-24
105979,Body Care and Hygiene,Deodorant,3,19.98,27,342,2022-10-13
105980,Skin Care,Sunscreen,3,15.3,11,605,2021-05-17
105981,Skin Care,Face Wash,2,97.12,44,82,2020-08-06
105982,Skin Care,Lip Balm,2,66.58,50,485,2023-09-23
105983,Body Care and Hygiene,Body Lotion,1,8.43,29,33,2022-07-02
105984,Body Care and Hygiene,Hand Sanitizer,2,7.39,34,150,2021-03-03
105985,Body Care and Hygiene,Body Lotion,1,6.23,2,283,2023-03-01
105986,Hair Care,Shampoo,1,43.28,50,807,2024-10-13
105987,Body Care and Hygiene,Deodorant,1,25.14,24,732,2022-09-19
105988,Skin Care,Moisturizer,4,73.15,29,312,2024-09-02
105989,Hair Care,Conditioner,3,14.61,12,293,2021-11-01
105990,Hair Care,Shampoo,2,40.68,4,513,2022-06-05
105991,Hair Care,Shampoo,3,9.9,34,507,2023-05-20
105992,Oral Care,Toothpaste,4,13.74,6,730,2024-02-25
105993,Skin Care,Moisturizer,1,89.69,38,902,2024-01-28
105994,Skin Care,Lip Balm,4,17.5,40,582,2022-01-03
105995,Skin Care,Lip Balm,2,14.61,4,579,2021-05-09
105996,Hair Care,Conditioner,2,47.31,44,416,2020-04-28
105997,Oral Care,Toothpaste,2,14.87,8,621,2020-07-27
105998,Hair Care,Shampoo,2,10.35,10,543,2022-09-10
105999,Body Care and Hygiene,Deodorant,4,16.49,53,180,2022-07-24
106000,Hair Care,Shampoo,4,43.39,27,190,2021-08-08
106001,Hair Care,Shampoo,4,20.88,23,133,2023-02-04
